,emotion,generated_sentence
454,E66," 너무 좋아!""라고 말했다.
또다른 한 학생은 “너를 너무 좋아하는 거야? 너랑 영화를 볼 때마다 좋아!""라고 말했다.
또 다른 학생은 “아이가 좋아하는 거구나"
455,E66," 그리고 내년엔 꼭 가볼래?
그때가 되면 나도 다시 올 거 같아
그렇게 생각하면서
아니나 뭐"
456,E66, 그래서 요즘에는 여행가방 가지고 가려고 하는데 요즘에는 여행 가방에 가방을 가지고 다니잖니. 가방에 가방은 따로 들고 다녀야 하니까 짐도 들고
457,E66," 그리고 내 방에서 내가 뭔가 하고 있는 것 같아서 내가 밥 먹으려고 했는데. 밥이 안 나와서, 그걸 먹으려고 하니 내가 밥을 먹을 수가 없었어.
그러자"
458,E66," 내 아들이 대학 졸업 후 대학에 입학하면 등록금이 더 오를 수 있어.
내 아들은 등록금을 아까워서 대학 진학의 기쁨을 누릴 순 없었는데 내"
459,E66," 그래서 내가 다시 그 일을 할 거예요, 하고 나는 생각했거든, 그래서 내가 다시 한 걸로 하겠어.""
이번엔 나는 다시 한번 고개를 저었어.
이런, 그런"
460,E66," 카페가 좋으니까.""
나는 카페를 창업할 때 꼭 알아야 할 사항을 정리하면서 이야기를 나누었다.
카페이지를 열어놓고 커피를 마시는 것도 좋지만, 다른 사람에게도 친숙해지고 친해질 수"
461,E60, 그래서 그거를 이제 내가 이제 이렇게 좀 운동을 하게 된 건가 봐요. 아 그래요. 근력이 좋으면 운동할 수가 있는데 아~ 그래요
462,E60," 체력도 좋지만 운동을 할수록 몸이 튼튼해져. 체력을 단련시켜주면 건강에도 좋은 거니까.""
나는 다시 한번 운동을 했다.
그동안 나는 매일같이 꾸준히 꾸준히 걷고 있었다.
"
463,E60," 그런데 어느새 등산에 함께 가고 있었대. 그걸 보고 나도 깜짝 놀랬어. 그때가 그때가 제일 행복한 시간이었던걸로 기억돼.""라며 그 말을 남기고 산을 떠났다.
이"
464,E60," 하지만 이젠 내가 더 건강해질 것 같아! 내가 더 행복해질 수 있는 방법을 알려주고 있단 말인가?""
아무리 생각한다 하더라도, 내가 더 잘 살 수는 없다는"
465,E60," 그래서 내가 이게 무슨 일이든지 할 줄 알았더니까 이게 다 뭐예요, 뭐라고요 이게 다 무슨 일인데요. 그~ 이십사 시간만 지나면 이"
466,E60," 정말 너무 고생이 많구나!""라고 했다.
이웃들은 모두 행복하게 살고 싶어 한다.
이런 행복은 누구나 갖고 있는 행복"
467,E60," 내가 이번에 운동을 한 건데 이게 내가 이번에 운동하는 거를 처음 본 거거든? 아 그래, 운동하는 데 있어. 아"
468,E60," 검사 결과는 좋았지만 건강상태와 생활습관은 계속 지켜 봐. 검사결과만 나오면 건강검진은 잘 될 테고, 건강보험도 받을 거고.""
그녀의"
469,E60," 어서 흡연금지하고 금연해야해?""
그녀가 담배를 피우기 시작한 지 한 시간이 지난 후에야 담배를 끊게 되었으니.
그녀가 다시"
470,E61," 술 먹고 싶어서 그랬지.
그럼, 술 한 잔 하자.
나는 그걸 거절하고 술을 마시지 않기로 했다.
나는"
471,E63, 그러지 않으면 서로 간에 갈등하고 싸우기 마련인데. 그런 문제를 어떻게 풀어가느냐는 문제거든요. 그러니깐. 그래서 이걸 어떻게 풀어갈 것인가도 고민
472,E61, 그리고 내가 그~ 이~ 감사하고 싶은 거를 얘길 해줘. 내가 그거를 할 수 있어 그걸 하고 싶다는 게 그게 아니라 그냥 감사할 게 있으면 그걸 할 수 있잖아
473,E61," 그건 내가 잘한 일이라고 생각해! 난 그건 잘한 것이라고 해!
내가 그렇게 생각했었어?.
난 잘했다고 생각해서 그랬어?
그렇게 생각해?!
나랑 같이 일하던 친구가"
474,E68,"'
이번에도 괜찮은가요?
나는 신음소리도 들리지만 신음 소리에도 귀를 기울이고 싶습니다.
이제부터 나는 뭘 해야 하나요.
그저 왠만해서 꼼수만"
475,E62,"""
나는 다정히 웃고 말했다.
그러자 간호사들이 다급히 말했다.
간호사들 가운데 내가 가장 좋아하는 간호사들은"
476,E63," 그래서 그런지 오늘은 괜히 뭔가가 아쉬워. 뭘 좀 해야 되겠다는 생각에 왠만하면 오늘은 뭘 좀 해봐.
아직"
477,E64," 그래서 나는 늘 친절한 친구였으니까.""
아빠, 나는 그 말을 들을 때마다 기뻤다.
내가 엄마한테는 너무 잘해준다는 생각이 든다.
나는 엄마보다 아"
478,E67," 내 얼굴이 궁금한가 보네, 내가.""
""아, 그래. 내일이면 다시 올 텐데, 오늘이 언제쯤이면 또 만나실 거야? 오늘"
479,E68," 내가 할머니한테 전화를 한 건데.""
나는 연락이 와서 반가워하고 있는 것을 확인하고서야,
'아빠는 지금 어디 있습니까?'
"""
480,E66," 근디 괜한 거 같네. 그래?
어머머님도 이제 좀 쉬실라고 그러세요?
네. 네? 예. 어.
그런 거 있나요?
"
481,E63,".
그래서 저희도 이케 뭔지 잘 모르는 분들끼리 이케 좀 많이 다니시면서 뭘 하고 계시지.?
어쨌거나 요즘에는 좀 더 편하네"
482,E68, 이게 무슨 말이냐고. 그니까 우리 직원들은 성과급으로 다 받았지. 그거 다 받았다. 그런데 우리도 그~ 저는 성과급으로 받았
483,E67," 그리고 또 한 명 더 있어.
아빠가 먼저 그게 무슨 말입디까? 하는 그런 거.
어머님이 그 얘기 들으시니까 아~ 그 얘기를"
484,E64," 그리고 우리 집이 너무 예뻐서, 정말 멋져. 너무 멋있었어.
그런 것 때문에 나도 너무 좋았고 너무 좋았던 건 사실인데. 정말 정말 감사해!
"
485,E65,"""
그렇게 말하며 그 남자는 내 손을 잡고 복권에 손을 내밀며 복권으로 교환해주며 기뻐하는 눈치.
이런 식으로 복권의 당일에 대한 이야기는 끝이 없다.
복권은 복권당일에"
486,E62," 그래서 다시 한 번 선생님이 한 마디 해주셨어요. 선생님께선 정말 잘 해내셨다고 하네?""
나는 다시 말을"
487,E64," 그건 그건 내 몫이고 내일부터 시험을 봐야겠다.""
이제야 겨우 한 달 만에 다시 시험 준비로 정신이 든 이씨는 어느새 시험 준비의 고삐 풀리는 걸"
488,E67," 그런데 왜 이렇게 됐는지 궁금하지 않느냐. 그래서 내가 그게 좀 답변하기가 쉽지 않았어.
그래가지고 아 내가 이게 왠일로 이럴 수 있지.
그래서 아 나는"
489,E68," 그리고 그 다음이 내년 대학 입학이야. 그러고 난 다음부터는 대학 진학을 준비하게 되니까, 지금 당장 대학에 가봐.
지금도 그 다음부터 열심히 하고 있으니"
490,E69," 내일은 시험도 볼 수 있잖나""라고 덧붙였다. 고교 3등급제는 고교 3단계 성적을 바탕으로 한 내신 성적만 반영하고 등급 간 점수 차이가 크지 않기 때문에 고득"
491,E61, 내 인생에 가장 소중한 사람이니까.</d> 지난달 31일부터 이달 2일 사이에 서울 강남구 대치동과 서초동의 아파트 매매가격 변동률은 각각 0.07%
492,E63," 우리 가족들은 서로가 다름을 인정하면서 서로가 서로에 대해 존중하면서 살 거라 생각해.""
""어쩌면, 이번에 같이 사는 것이 좋겠다는 거야? 우리 가족은"
493,E67,"""고 말했다.
이씨는 ""그런데 그 때 내가 이혼한 것 같다.""고 전했다.
김씨가 이혼을 결심한 데는 ""내가 그 사람 때문에 얼마나 힘들었을 줄 알았다""고 말한 것도 큰 몫을"
494,E69," 내가 그게 얼마나 중요한지를 알게 된 건, 내가 얼마나 소중한 사람이었는지를 알았던 거지?
그건 내가 너무 소중했던 거지 뭐, 난. 난 그게 얼마나 중요한 일인지 잘"
495,E60, 내일이 다가온다 해도 그건 또 뭐지 뭐니. 내년부터 이게 좀 달라지기만 할까. 이거 어떻게
496,E63, 그래서 내가 지금 살고 있는 집은 지금 내가 가지고 있고 있는 집도 지금 갖고 있는 거거든요. 아 그게 노후 대비가 돼 있어요라고 하는 거야 그~ 지금 내가 살고
497,E64," 하지만 이럴수 있는 것은 이번에 정부가 발표한 건강하고 활기가 도는 나라를 만들기 위해 최선이야!""라고 말했다.
이 대통령은 이어 ""국민들이 건강할때는 우리 경제를"
498,E66," 이럴 줄은 몰랐어.
그럼, 이거 어떻게 됐어.
그럼. 아빠는 이번에 우리 집에서 뭘 하고 계신가봐요.
어머님께 드릴 거야?
내가 왜 그러냐"
499,E68," 내일 아침까지 다 먹어도 되는 건데""
이번에는 괜시리 마음이 편해지는가 보다. 며칠째 잠 못 이루겠어!
""그런데, 이번에 우리"
500,E66," 그래서 나는 내 친구가 될 수밖에 없어.
이제는 내 친구도 되고 싶어요.
그래, 내가 내 친구를 사귀어 줄 테니깐. 내가 좋아하는 친구를 찾아.
그러니까 내친구가 돼"
501,E62," 그걸 먹으면 더 좋아져.""
그녀는 이렇게 말하면서도 계속 내뱉는다.
""그래. 나도 그렇게 해. 난 그 약 때문에 그게 다 잘못되었다고 생각하지 않는 거"
502,E61," 그래서 이거 좀 해보려고 해.""
아내가 내뱉는 말을 들으니 마음이 한결 편해짐을 느꼈다.
아"
503,E62," 그리고 그걸 위해서 내가 정말 노력해봤던 거니까 앞으로 더 잘해보고 잘 살아서 잘살아서 잘 살아야겠다는 그런 생각이 들었어.
"
504,E64, 어땠냐 하면 이~ 이~ 그~ 이백 명 정도밖에 되지 않은데 그분들 중에서 백여 명에 대해서 치료를 받았어. 이게 백 명 중 몇
505,E60, 그래서 지금 위암을 수술했거든. 위암이 아니라고. 수술했잖냐고
506,E62," 그래서 그~ 선생님하고 그니까 그 선생님을 따라다녔어.""
선생님한테 물어보고 난 선생님을 따라다니며 물어보았다.
선생님이 선생님이 선생님은 아니라고 말하면서 난 선생님을 쳐다"
507,E63," 그래서 아휴 내가 아휴 아휴 아유 정말 고생이네. 아유 아~ 진짜 고마운 일이네. 고맙습니다.
예? 네네. 감사합니다
네."
508,E61," 내가 뭔지 모르겠어.
그래도 너를 믿어. 네게 무슨 일이라도 생겼어? 하고 싶은 거 있으면 해 줄게. 네, 그럼, 네."
509,E63, ᄏᄏ <unk>ᄏᄏ 뭔데...ᄏ;;</d> <unk>ji_jang<unk>ji_ji<unk>jang<unk>ny_hyeo.
510,E65," 그땐 그게 무슨 뜻인지 몰라도. 그거야말로 그게 무슨 뜻인지 몰라도, 이번에 우리한테 뺏기는 게 왠일인지, 그게 어떤 것인지 모르니까.""
그녀는 고개를"
511,E66," 그런데 어느날부터인지 내 마음은 괜찮은 편이에요. 내가 지금 하고 싶은 일은 바로 이걸 하는 겁니다.” “직장에서 하는 일은 내가 하는 일을 잘 알고, 또 잘할 수"
512,E67," 괜시리 마음이 든든해서.""
나는 씩 웃으며 고개를 끄떡거렸다.
그때까지 씩 웃으며 기다려 온 내 얼굴이 갑자기 환해졌다.
나는"
513,E68, 그리고 우리 팀원들도 열심히 잘해서 우리 팀이 우승할 수 있을 것 같아서 정말 좋다. 그리고 이~ 팀원들도 잘해서 정말 고생을 좀 했겠네요. 그리고 그~
514,E60," 아휴, 엄마. 엄마.""
엄마 말에 엄마는 다시 눈을 감고 눈을 감고 있었다.
그리고 엄마의 눈물이 뭔지를 알고 있는지도 모른다.
아빠의 눈물 속에는 아빤 엄마보다 더 많이 남아"
515,E62," 그러니깐. 너희는 이제 우리를 믿어야 해! 그건 내가 책임진다고 해 줘. 내가 네 말을 믿고 우리 아이들이 행복해지길 바라며!""
아빠는 아저씨가 아저"
516,E63," 내가 네 어머니보다 잘 생겼어.""
어머니가 말끝에 ""아니, 내가 네 어머니처럼 똑 닮았다.""고 하자, 나는 그 말을 믿었던 것이 아니라 네 어머니의 말에 따랐다.
나는 어머니의 말이 옳은 것이라고 생각했다.
어머니는"
517,E67," 너희 엄마랑 화해하고 싶어. 너는 정말 사랑스러운 아이예.""
그런 그녀의 마음을 이해해주지 못해 미운 정이 든다는 듯이 고개를 숙이고 말았다.
그리고 그녀의 손을"
518,E68," 그래서 내가 여행을 떠날 수 있도록 해 준 것 같네. 그리고 나랑 함께 여행을 할 수 있는 여행 가방이 있길 바라고, 그"
519,E60," 당첨금이라도 받아가라고.
당연히 연금복권에 돈을 넣고 싶어.
연금저축도 마찬가지야. 그런데 왜 당신은 연금보험을 들고 다니느냐?
아무리 생각도"
520,E61," 그래서 우리도 그런 걸로 좀 하고 있구나, 하고 생각을 했는데 그거라도 해보고자 했더니 그걸 다들 하더라는 거지.
그걸 보고 나도 그"
521,E62," 내 재정관리를 잘해서 내년에는 꼭 흑자를 내겠어?
이렇게 해서 내년도에는 내년도와 비슷한 수준의 흑자가 나는 거 같아.
그때까지는"
522,E69, 그런데 지금 보니깐 그거 때문에 내가 <unk>네한테 혼나서 그걸 어떻게 해! 내가 그건 아니야라고 말했잖아! 난 너를 좋아하고 있으니깐. 그거
523,E61, 그리고 내가 응원을 하는 건 정말 내가 좋아하는 거고 내가 하는 걸 보면 그건 내가 하는 것 같은 느낌. 그래서 그게 참 좋아하고 응원은 하고 싶은 거
524,E62," 그리고 난 지금 이 순간, 난 그 순간이 가장 행복한 순간이라고 믿고 있는걸세! 난 이 모든 걸 잊었거든!
난 이제 그 모든 게 다 잊고 있잖소? 내가 지금 그"
525,E63," 난 지금 당신에게 있어. 그게 당신이라는 사실을. 그리고 내가 지금 하고 싶은 일이 있어?
그렇지만 난 내일이면 다시 한 걸음 나아갈게! 그걸 위해서! 당신."
526,E64," 그래서 나는 그게 제일 좋았던 게 뭐가 있을 거 같은가요?""
그가 말했다.
그는 고개를 저어댔고 그 말을 듣는 것만으로도 나는 그의 마음을 읽을"
527,E65, 내가 작가님을 만난 것은 처음이지. 그런데 내가 왜 그게 <unk>가 좋아하는 작가님이시라고 생각하나봐요. 아 그래. 내가 봤는데 그분이
528,E69," 그러지 않으면 내년에 결혼하고 아이를 낳아 키우며 살 수 없다!!!!
이건 내가 정말 해야 하는 일이라고!!
아니, 그걸 어떻게 해야"
529,E60, 그래서 오늘은 아빤 내일 아침에 화장품으로 바꿔드릴까요? 네? 어. 저는 어. 어어 오늘
530,E62," 우리 가족들은 비밀이 있어.""
그녀가 고개를 저으면서 말했을 때 나는 고개를 갸우뚱거리며 대답했다.
나는 그 말을 믿지 못했다.
""우리들은 우리를 위해 비밀로 만들어졌지.""
내가 말을 꺼낼 때"
531,E65," 그건 내 잘못이지. 엄마 아빤 나를 위해서도 뭔가가 필요하다는 생각을 해?""
""내가 왜 그렇게 칭찬을 해? 그걸로 내가 원하는 거니까.""
나는 대답할 말이 없어.
"
532,E67," 그건 그걸 내가 다 알 거 아니겠냐. 내가 그게 다 알고 있는데 내가 너에게 말하려고 그랬지.""
""내가 그거 알아요.""
""그거 알고 싶으면 말해. 너가"
533,E68," ᄏ""
이제부터 내가 놀고 싶을 때
#유모차로_서울역공원
이번주엔 서울랜드에 가기로 결정!
이번에 놀"
534,E60,"그렇게 말했을 때,그런 식으로 내가 할 수 있다는 것을 알고는 정말 미워서 울음을 그치지 않아요.""
아이가 말을 꺼냈"
535,E63," ᄏ
이번에도 또 다른 분은
이번에는 #미소천사 까지 왔다죠~~
<unk>미소가 예쁜분들이 많으신듯~
<unk>이번에"
536,E60," 그건 나중에 다시 받을 수도 있어""라고 했다.
김 대표와 함께 일했던 박모(48·경기 수원 장안)씨는 ""이렇게 돈을 받은 사람이 한 사람도 없더라""는 김 씨의 증언을 떠올리고 ""이번"
537,E61, 이번에 국민연금 가입자가 된지 얼마 되지 않아. 이럴 때는 국민연금도 잘 가입해야 돼요. 그거 다 가입해서 국민연금 받는 것도 중요하잖습니까? 그럼요. 국민연금에 대해서 좀 더 잘
538,E63," 아까 그 얘기는 내가 괜스레 그런 걸 얘기가 나오잖나?""
나는 그렇게 대답하고는 그 말을 듣고서야 내가 그게 뭐라고 하는 것인지 알았다.
""아니, 내가 뭐가 <unk>"
539,E66, 그래서 이제 어르신이 이제 뭐 뭐 이제 뭐 뭐 이렇게 해서 이제 어머님들께 이제 그 이제 어르신에게 뭐 이렇게
540,E62, 내가 중학교 때부터 좋아했던 친구. 근까 이 친구를 내가 중학교에 입학한 이후로 좋아해 왔어. 근데 이 친구를 내가
541,E68," 그리고 나중 <unk>니까 괜시리 괜시 안 좋아요 ᄏ.ᄏᄏ
그래, 뭔지 알았어.
근처 카페에서 저녁식사를 한 거"
542,E69, 그래서 병들면 병원에 가고 병원 가서 치료를 받거든. 그래 가지고 그거 가지고도 그거를 또 잘 해 가지고. 그래 가지고 내가 이제 병원도 가보고. 그래
543,E63, 그땐 정말이지 기분이 정말 안 좋은 상태였는데 그 때 갑자기 갑자기 기침이 나와 기분이 너무 좋지 않았지. 그런데 이제 기침이 조금은 완화되는 기분이야? 아~ 그래?
544,E64," 그리고 우리도 할아버지가 할머니라고 말하길 그게 무슨 의미냐? 네, 할아버지, 그거 그게 그 할머니 할아버지라는 게 아니라 할머니가 할머니라고 했잖아요. 할머니"
545,E66, 내가 왜 그거 못 알아먹을 수가 있나. 이게 무슨 짓이죠? 내가 이번에 그~ 그니까 우리 그니까 우리한테 이제 이거 어떻게 하든지 이~
546,E68," 그~ 저는 지금 그게 좀 뭐냐고 물어보고 있더라.
네. 근데 이제 그거 때문에 이제 뭐냐하면 이~ 뭐야 이거는 이제 저희가 이제"
547,E62," 그건 우리 회사가 잘 운용하는 게 아니니까. 그래서 그런지 다른 회사에 투자하고 있는 거예요?
우리 회사가 투자하는 건 아니고요.
그런데"
548,E64, 하지만 그 보람을 다 누려보지는 못했을 거다. 하지만 나는 내가 하는 일의 소중함을 알고 있어. 하지만 나보다 더 소중한 사람들이 있어! 나에게는 그만한 이유가 있지. 그
549,E68," 그리고 내가 지금 하고있는 일은 앞으로 내가 더 잘 살도록 도와줘서. 그거야말로 내 인생을 책임져주는 것 아닌가.""
""그래"
550,E69," 하지만 내가 지금 이대로 가면 정말 후회할 것 같고.
이제부터는 이대로 가면 정말 내가 더 큰일 날 것만 같아..
그래도 이걸 좀 해"
551,E60," 내 말대로라면 우리 가족들이 건강해야 해""라고 했다.
한편, 이 씨는 ""지금은 내 나이인데 내년엔 좀 건강해지지 않겠니? 내년이면 건강해질 수 있겠"
552,E62," 그분들의 마음 속에 내가 있는 것만으로도 충분하니까 말이에요, 그분이 내 곁에 있는 것만으로도.""
이제야 그녀는 내 마음을 알아차린 것처럼 내 얼굴을 보았다.
이렇게 말하고 싶었던 것은 그녀의 얼굴이"
553,E67," 오늘 하루 쉬고 싶어서..
그럼, 오늘 저녁 7시부터 9시까지. <unk>가.
그래, 너, 우리 집에 가서 놀자고 했지?.
근디, 왜 그래?
"
554,E60," 암에 걸리지 않았으면 좋겠다고 생각하니 마음이 편해지지.""
이미 그녀는 자신의 몸을 깨끗이 닦아낸 후로 더는 아무 말도 하지"
555,E65," 그게 아니라면. 내가 그 정도야? 그거 뭐지? 그~ 암 덩어리가 너무 많이 나왔잖아, 그래서.""
이미 암이 많이 나와 있어"
556,E66," 내 딸 내일이면 또 내일이라도 나처럼 살면 될 텐데, 난 걱정 없어.""
그렇게 말하며 내 손을 잡고 있는 나 자신을 바라보며"
557,E67, 그건 그렇잖니? 아~ 아~ 감사해요 아까 우리 엄마한데 네~ 그~ 저~ 우리 저희 어머니하고 같이 네네~ 네네예
558,E68," 이왕이면, 내일 아침 일찍 꼭 건강하길 바란다”고 말했다.
김 씨는 이어 “이런저렇고 복잡한 일상 속에서도 건강관리를 잘 하는 게 좋다”는 조언과 “이럴"
559,E69," 그래.
이거야 뭐? 그게 아니라 뭐. 그게 뭐지.
뭐? 아까 뭐~ 우리 이제 이케 그 얘기는 했"
560,E64, 그래서 내가 좋아하는 운동화를 샀는데 그때는 그 운동화도 별로 좋지 않았어! 그때는 그걸로 충분했는데 그때부터는 그때는 그냥 <unk>가 좋아하지 않는 걸까
561,E65,"""
이번 주말에 또 한번 건강검진 받을 계획이라고 했다.
그때는 건강상태가 너무 좋아져서, 그걸 가지고 내가 건강검사를"
562,E67, 그~ 저~ 그거 좀 봐줘서 고런 걸로. 근까 그거 그거는 건강하다고 하면 안 되고 그냥 건강하지
563,E60," ᄏᄏᄏᄏ""
이제 뽀롱뽀로 ᄏᄏᄏᄏ.
#포토존#pomerofin#フラーヒ "
564,E63," 그리고 난 그 여행의 기억들을 더듬으며 내가 어떤 사람이고 왜 그 사람한테 이런 여행을 허락했는지, 그리고 나는 왜 그 사람 때문에 이토록 괴로울 수밖에 없게 되었는지를 알게 되었네. 나는 내가 왜 이"
565,E64," 그게 다 내가 다 했잖나.
그렇게 얘기가 되네. 근데 이번에 우리 아들이 일등은 했지만 이~ 일등은 아니었잖아요.
그니까 우리 딸이 그"
566,E62, 그러기 때문에 형도 그~ 저도 형한테 그거 얘기가 나오더군요. 그래서 그 얘기를 했어? 형은 형이 뭐가 잘못됐냐면은 형은
567,E62,"""
나는 고개를 저었어.
엄마, 나랑 같은 학교 친구인데도 불구하고 나는 그 학교에 다닐 생각이 없었거든. 그"
568,E63,"""
나는 다시 말했다.
이제부터 내 마음속에서 그 폭풍이 불게 된 것이다.
이번에는 그 바람이 내게 불고 있었다.
이번만은 내가 폭풍을 타고 있는 것 같은 느낌도 들지 않았다.
그러나 내"
569,E66,"""
그들은 모두 한 마디 말도 하지 않고 그저 침묵을 지키면서 교실로 들어섰다.
교실에 있던 아이들이 일제히 교문을 열고 들어왔다.
그들의 모습은 마치 교실에 들어온 듯한 기분이 들게 했다.
""선생님"
570,E68," 내가 널 사랑하니까.
내가 널 사랑하는 이유는 너를 위해서지.
너에게 사랑받을 수만 있으면 좋겠지만 널 사랑하는 것은 너가 나를 사랑한다는 증거잖니"
571,E60, 하지만 난 지금껏 내가 해본 것 중에 가장 잘한 것 중 하나였지 뭐야! 그 정도라면 그걸로도 만족스러운 대학생활을 해보고 싶은 욕망이 있잖어. 난 지금
572,E61," 내가 용돈을 더 주려고 했지?""
그 말에 나는 깜짝놀랐어요.
""그렇다면 내가 용돈의 반을 주겠다고 했는데 왜 그걸 거절해야 하나.""
아내는"
573,E62," 그래서 이게 뭐야. 이게 뭘 의미하는 거니.
아까 그게 <unk>냐고 물어보시더니 이~ 그까 그게 <unk>니까 이게 그게 이거"
574,E64,"""라거나 ""예쁜 외모로 유명한 연예인 부부가 살고 싶다""거나 ""이제부터 저도 결혼을 준비하게 됐다""는 등의 반응을 보이기도 했다. 가수 김혜수와 김"
575,E65," 그걸 다 다 합칠려고 하냐면 집값이 많이 오른 게 아니잖나? 그런데 왜 집값을 안 잡나 봐.
아까는 내가 지금 그 집값이"
576,E62," 하지만 난 이미 오래전에 연락을 했어요. 그리고 내겐 이미 그 사실을 알게 되어있었어. 내가 왜 연락을 끊을 생각을 하는지를 모르겠어.""
나는 잠시 말을"
577,E65," 하지만 그런 거 없이 혼자 살겠다고 생각해서 그러고 있나봐?
나 때문에 그렇게 됐어.
그래? 그거야. 나 지금 이게 뭐라고 했는지 알아. 알잖아?
그거 말고는 아무"
578,E66," 하지만 그게 아니라면 내가 뭘 원하는지도 모르는 게. 난 내일도 괜스레 기분을 상하는 게 아니야. 그걸 왜 알았을까? 난 그런 건 상관없어.
난 그저 내 말을"
579,E69," 하지만 이런 증상이 심해지면 만성 질환에 빠지거나 만성 간염, 당뇨병을 비롯한 합병증이 나타날 위험이 있어 조심해. 당뇨병이 심해지면 혈당 수치가 높아지고,"
580,E69," 그건 내가 책임져. 그리고 나는 그게 책임질게.""
나는 고개를 흔들며 고개를 숙인 채 말을 잇지는 못하지만 그렇다고 내가 밉게 보일지 모르겠다고 생각했다.
그러나 내가 그렇게 생각하지는 않는다는 사실을"
581,E65," 너만 너무 힘들었어.""
""그렇게 힘들었을 줄 몰랐는데 왜 나만 그렇게 힘들게 하는 건데요. 나만 너무 힘들었을 뿐이지, 왜 그렇게"
582,E66,"""
그런가 하면, 그는 자신의 집이 너무너무도 아름답다는 말을 듣고도 전혀 신경이 쓰지 않았다.
그는 ""아직까지 그런 생각은 하지 못했으니"
583,E61, 하지만 내가 너무 미워서 내가 병원에 입원한 거예요. 그래서 병원에 가서 검사를 받았는데 검사결과 이상하다는 진단을 받았고 결국 내가 다시 입원할 때까지 기다리지 않고 퇴원
584,E66," 하지만 이 세상에서 가장 무서운 것이 죽음이라는 걸 알고 있으니.""
이윽고 그는 자신의 앞에 나타난 두 개의 눈을 향해 손을 내밀고 말했다.
그는 고개를 끄떡이며 말했다.
그는 고개를 끄떡이면서 이렇게 말하고는, 자신의"
585,E68," 아이고! 아, 진짜 진짜 너무 행복했네. 어서 빨리 결혼해야겠어.""
""결혼은 정말 잘 됐어?""
그녀가"
586,E67," 아, 그렇구나.
아까는 안경을 쓴 거야.""
""어디야? 안경은 안 썼니.""
그렇게 말하고는 고개를 숙인 후 고개를 돌렸지만 여전히 안경을 벗지 않은 채 서"
587,E61," 그건 내 마음이고 그게 내 마음이니까.""
아이가 말했다.
""그렇지만 내"
588,E67," 혹도 다치지 않고 다 낫을 건데, 왜 다치지 않고 계속 검진으로만 검진이 계속 되나? 검진이 잘 되는 거 아닌가.""
아무런 대답"
589,E68," 그건 넌 내일 아침 일찍 집에 와야겠구나.""
그렇게 말한 뒤 그는 집으로 돌아와 잠든 아들에게 말했다.
""너, 너희 엄마가 오늘 밤 일찍 오라고 해라."
590,E66," 근디 언니를 보면 언니는 정말 좋은 거 같더라고 그래서 같이 해 줄려고 해.""
나는 씩씩거리며 따라나섰다. 고마워서"
591,E68," 그래서 요양보호사를 고용했지 뭐~ 요양원 같은데 그거야 요양병원인데 어<unk>어?
그냥 그~ 요양병원 같은 거는 요양원이 아니거든요.
어~"
592,E65," 그건 아니야! 어휴. 어떡하지?
이제 와서 그걸 왜 물어? 내가 무슨 일을 했지!
내가 어떻게 그걸 알고 있어!
그"
593,E67," 시험이 끝난 다음에야 알게 됐어!""
이미지 컬러링을 보고 난 후,
그런 생각을 했어.
""이건 내 스타일일 수도 있구나, 이"
594,E69," 그래서 엄마는 그 친구랑 함께 있는 걸. 엄마와 내가 같이 있을 리는 없고.
그래. 그래서 그 친구에 대해서 잘 알지 못해.
그래도 내가 너한테"
595,E63," 친구들은 항상 나를 잘 따라와.""
친구의 이야기를 들어보면 그건 너무 재미없고 짜증나.
그건 정말 너무 싫었다.
그건 너무 짜증을 냈다.
친구를 잘 따르는 게"
596,E67," 내 말 들으면서 내가 뭔데 아픈가 싶었는데. 뭔지 모르게 아픈 게 있어? 나, 내 말 듣는데?"
597,E62," 이게 바로 이게 지금 현재 우리가 하고 있는, 우리가 지금 우리가 지금 이 상황을 타개하기 위해서 하는 게 아니라 우리가 앞으로 해야 하는 건 뭐든지 할 수 있는 거잖아?
이렇게"
598,E66," 내 인생에 가장 행복해.
난 지금 너무 바빠서 내일부터 출근해서 내일부터 퇴근은 안하고..
내일이 생일인데 생일날이라"
599,E69," 우리끼리 잘 살아서 우리 가족이 행복한 거니까.""
이제까지 내가 짊어지고 간 모든 짐은 다 놔두고, 우리 가족은 이제"
